t,h
0,-0.00018309354853309108
0.1,0.09935918774235314
0.2,0.19467147987655034
0.30000000000000004,0.2823336634885019
0.4,0.3587058722692706
0.5,0.4207323145706205
0.6,0.4659929338641286
0.7,0.4927075777212042
0.7999999999999999,0.49979648152037015
0.8999999999999999,0.48695125454454835
0.9999999999999999,0.4546710079719182
1.0999999999999999,0.4042479772814991
1.2,0.3377078999728426
1.3,0.25771763271240633
1.4000000000000001,0.1674711802795057
1.5000000000000002,0.07056121949692215
1.6000000000000003,-0.02916013070809535
1.7000000000000004,-0.12772886357581748
1.8000000000000005,-0.22122206081804835
1.9000000000000006,-0.30591196378031144
2.0000000000000004,-0.3784153177782896
2.1000000000000005,-0.43583122776517247
2.2000000000000006,-0.4758606627252682
2.3000000000000007,-0.4969014796792947
2.400000000000001,-0.4981142137582282
2.500000000000001,-0.47945562655333107
2.600000000000001,-0.44167885358439307
2.700000000000001,-0.3863007324393737
2.800000000000001,-0.31553839269737083
2.9000000000000012,-0.2322183891663404
3.0000000000000013,-0.13966256186015238
3.1000000000000014,-0.04155544616549025
3.2000000000000015,0.05820151452995629
3.3000000000000016,0.15564343666060862
3.4000000000000017,0.24689749412836356
3.5000000000000018,0.3283347790058424
3.600000000000002,0.3967129635931634
3.700000000000002,0.4493044446656684
3.800000000000002,0.4840050522802256
3.900000000000002,0.49941898505684984
4.000000000000002,0.4949164012217517
4.100000000000001,0.4706610455763208
4.200000000000001,0.42760640598766625
4.300000000000001,0.367460131276327
4.4,0.2926177531433023
4.5,0.20606807482973188
4.6,0.11127384946095205
4.699999999999999,0.012032502025440346
4.799999999999999,-0.08767741375731194
4.899999999999999,-0.18385764336980437
4.999999999999998,-0.2726527638797131
5.099999999999998,-0.35050695368509693
5.1999999999999975,-0.41430836552936007
5.299999999999997,-0.46151500993859795
5.399999999999997,-0.49025687748284724
5.4999999999999964,-0.4994100866944832
5.599999999999996,-0.4886400856706764
5.699999999999996,-0.4584122968290318
5.799999999999995,-0.4099700091380198
5.899999999999995,-0.3452807230178263
5.999999999999995,-0.2669534756185445
6.099999999999994,-0.17813086010026466
6.199999999999994,-0.08236045238797589
6.299999999999994,0.016548866106948786
6.399999999999993,0.11467967788800588
6.499999999999993,0.20816162136788463
6.5999999999999925,0.29332354581122533
6.699999999999992,0.36683623684741434
6.799999999999992,0.42584022404609106
6.8999999999999915,0.4680538926692289
6.999999999999991,0.49185800201757396
7.099999999999991,0.49635372053737464
7.19999999999999,0.4813923777468524
7.29999999999999,0.4475762587976426
7.39999999999999,0.39623088379489946
7.499999999999989,0.32935027828733937
7.599999999999989,0.24951771528176211
7.699999999999989,0.15980525988542915
7.799999999999988,0.0636561487688979
7.899999999999988,-0.035245431418558355
7.999999999999988,-0.133112251997748
8.099999999999987,-0.2261945577335435
8.199999999999987,-0.310918131298291
8.299999999999986,-0.3840150445923505
8.399999999999986,-0.4426425932246558
8.499999999999986,-0.48448641200768566
8.599999999999985,-0.507844391191523
8.699999999999985,-0.5116887296976873
8.799999999999985,-0.4957042453526411
8.899999999999984,-0.4603018848154072
8.999999999999984,-0.4066072094873399
9.099999999999984,-0.3364244512110098
9.199999999999983,-0.2521775079117861
9.299999999999983,-0.15682996195799834
9.399999999999983,-0.053786833449428126
9.499999999999982,0.05321868908417779
9.599999999999982,0.1602498791969153
9.699999999999982,0.2632985036794286
9.799999999999981,0.3584201187050704
9.89999999999998,0.4418684450125392
9.99999999999998,0.5102247076717202
